l0_target,theta0_target,theta1,theta2,fk_l0,fk_theta0,reachable,fk_l0_error,fk_theta0_error,current_jacobian_error,pre_fb627e5_jacobian_error,current_force_extension,pre_force_extension,old_pd_l0_restoring,old_pd_theta_restoring,feedforward_tau_norm
0.1219258562330587,-0.625,-0.7027126073604367,2.6200791302869813,0.12192585623305864,-0.6249999999999999,1.0,5.551115123125783e-17,1.1102230246251565e-16,2.2609158989439493e-10,0.27590515439771357,0.044033386618674966,0.044033386618674966,2.19990958543234e-15,6.1324753619552315,8.393653470919558
0.1219258562330587,-0.6125,-0.6910510580050324,2.62042847500571,0.12192585623305864,-0.6124999999999999,1.0,5.551115123125783e-17,1.1102230246251565e-16,2.354341166466156e-10,0.2788758363388846,0.04400469010283205,0.04400469010283205,2.1984759064646498e-15,6.134445338914532,8.390917957204163
0.1219258562330587,-0.6,-0.6793862522190249,2.6207811171521076,0.12192585623305878,-0.5999999999999998,1.0,8.326672684688674e-17,2.220446049250313e-16,1.805129379306436e-10,0.2818347850409444,0.043976370247389554,0.043976370247389554,-3.2955915681962487e-15,6.136324599571342,8.388217474280415
0.1219258562330587,-0.5875,-0.667718068074874,2.6211370077036906,0.12192585623305867,-0.5875000000000004,1.0,2.7755575615628914e-17,3.3306690738754696e-16,2.4656343633466804e-10,0.2847815694617626,0.04394843147422265,0.04394843147422265,1.0978326116739653e-15,6.13811287086212,8.385552477848806
0.1219258562330587,-0.575,-0.6560463836315058,2.621496097100438,0.12192585623305872,-0.5750000000000001,1.0,2.7755575615628914e-17,1.1102230246251565e-16,1.1556244849941777e-10,0.2877157583169003,0.0439208781760652,0.0439208781760652,-1.097144329788543e-15,6.13980988899054,8.382923420961468
0.1219258562330587,-0.5625,-0.6443710769468831,2.6218583352490286,0.12192585623305867,-0.5624999999999998,1.0,2.7755575615628914e-17,2.220446049250313e-16,6.918354777951663e-11,0.2906369195542975,0.04389371471602988,0.04389371471602988,1.0964657860664498e-15,6.141415399424572,8.380330753952842
0.1219258562330587,-0.55,-0.6326920260908002,2.6222236715271507,0.1219258562330587,-0.5500000000000004,1.0,0.0,3.3306690738754696e-16,1.7180168399022477e-10,0.29354462210546894,0.04386694542711768,0.04386694542711768,0.0,6.142929156893989,8.377774924369136
0.1219258562330587,-0.5375,-0.6210091091579281,2.622592054787906,0.12192585623305864,-0.5375000000000003,1.0,5.551115123125783e-17,3.3306690738754696e-16,1.4960543914810387e-10,0.2964384351948266,0.043840574611716615,0.043840574611716615,2.190276690602619e-15,6.144350925389259,8.375256376896566
0.1219258562330587,-0.525,-0.6093222042810965,2.6229634333642884,0.12192585623305875,-0.5250000000000001,1.0,5.551115123125783e-17,1.1102230246251565e-16,2.2073054495308497e-10,0.2993179280381295,0.04381460654108976,0.04381460654108976,-2.1889793248564427e-15,6.145680478161187,8.372775553288385
0.1219258562330587,-0.5125,-0.5976311896448334,2.623337755073761,0.12192585623305864,-0.5125000000000002,1.0,5.551115123125783e-17,2.220446049250313e-16,1.9422019548187563e-10,0.30218266998569066,0.04378904545485175,0.04378904545485175,2.187702292065029e-15,6.1469175977218224,8.370332892290651
